id,user_name,post_message,timestamp_post,num_like_post,num_comment_post,num_share_post,label
281,-7845741394264275968,"📌 THÔNG BÁO KHẨN CỦA BỘ Y TẾ  Bộ Y tế thông báo đã xác định được các chuyến bay sau có hành khách mắc COVID-19, bao gồm: - SQ 176 của Singapore Airlines từ Singapore đến Nội Bài ngày 15/3/2020;... - VJ 826 từ Kuala Lumpur (Malaysia) về TP.HCM ngày 4/3. - TK 162 của Turkey Airlines từ Istanbul đến TP.HCM ngày 8/3/2020;  - QH 1521 của Bamboo Airways từ TP.HCM đến Phú Quốc ngày 9/3/2020; - QH 1524 của Bamboo Airways từ Phú Quốc đến TP.HCM ngày 13/3/2020; - SU 290 Aeroflot  từ Moscow đến Hà Nội ngày 13/3/2020; - QR 970 từ Doha đi TP.HCM ngày 10/03/2029  Bộ Y tế đề nghị tất cả hành khách trên các chuyến bay nói trên liên hệ ngay với Trung tâm Kiểm soát bệnh tật các tỉnh, thành phố để được hướng dẫn theo dõi sức khoẻ. Các đại lý bán vé cho các hành khách trên có trách nhiệm thông báo cho hành khách đã mua vé bay trên các chuyến máy bay này. *********  📌 EMERGENCY NOTICE OF THE MINISTRY OF HEALTH VIETNAM  The Ministry of Health Vietnam has announced that they have identified the following flights with passengers carrying COVID-19, including:  - SQ 176 of Singapore Airlines from Singapore to Noi Bai on March 15, 2020.  - VJ 826 of Vietjet Air from Malaysia to TP.HCM on March 4, 2020.  -  TK162 Turkey Airlines from Istanbul to Ho Chi Minh City on March 8, 2020;  - QH 1521 of Bamboo Airways from Ho Chi Minh City to Phu Quoc on March 9, 2020;  - QH 1524 of Bamboo Airways from Phu Quoc to Ho Chi Minh City on March 13, 2020  - SU290 Aeroflot from Moscow to Hanoi on March 13, 2020  - QR 970 of Qatar Airways from Doha to TP.HCM on 10/3/2020.  The Ministry of Health recommends that ALL PASSENGERS on these flights immediately contact to the Centers for Disease Control of provinces and cities for instructions on health monitoring.  The ticket agents for these passengers are responsible for notifying passengers who have purchased flight tickets on these flights. Xem thêm",1584367993.0,35000,2200,17000,0
282,2544831554344403968,"#Share & #tag bạn bè nhé các em! TP.HCM chính thức kiến nghị cho học sinh nghỉ hết tháng 3 Ngày 20-2, Chủ tịch UBND TP.HCM Nguyễn Thành Phong đã ký văn bản kiến nghị kéo dài thời gian nghỉ học của học sinh, sinh viên, học viên đến hết tháng 3 và điều chỉnh thời gian năm học 2019-2020.... Văn bản trên đề gửi Phó thủ tướng Vũ Đức Đam, Bộ trưởng Bộ GD-ĐT, Bộ trưởng Bộ Lao động - thương binh và xã hội.  Trong đó, UBND TP.HCM kiến nghị Chính phủ, Bộ GD-ĐT, Bộ Lao động - thương binh và xã hội các nội dung sau: Chỉ đạo thống nhất trong cả nước về việc cho phép kéo dài thời gian nghỉ học của học sinh, học viên, sinh viên các cơ sở giáo dục và các cơ sở giáo dục nghề nghiệp đến hết tháng 3-2020; điều chỉnh thời gian năm học 2019-2020, tiếp tục học kỳ 2 từ tháng 4 đến tháng 7 năm 2020; dời kỳ thi THPT quốc gia đến cuối tháng 7 Được biết năm trước kỳ thi THPT quốc gia diễn ra từ 25 đến 27-6.  Văn bản trên cũng nêu rõ: trước tình hình diễn biến phức tạp khó lường của dịch bệnh COVID - 19, trong đó tiềm ẩn nhiều nguy cơ và chưa có dấu hiệu ổn định trong thời gian ngắn sắp tới. Với tinh thần đảm bảo sự an toàn và sức khoẻ cho học sinh luôn phải đặt lên hàng đầu và nhằm giúp các địa phương, đơn vị, cơ sở giáo dục chủ động trong việc xây dựng triển khai đồng bộ kế hoạch thực hiện nhiệm vụ năm học 2019-2020 - UBND TP.HCM đã có đề xuất nêu trên.  Trước đó, UBND TP.HCM cũng đã có quyết định cho học sinh, sinh viên nghỉ học hết tháng 2.  (Nguồn: Tuổi trẻ) Xem thêm",1582169482.0,5700,1500,3200,0
283,-5430050473196042240,"PHÁT MIỄN PHÍ HÀNG TRIỆU KHẨU TRANG VẢI ĐỂ NGƯỜI DÂN PHÒNG BỆNH Huy động cả hệ thống chính trị vào cuộc, hàng triệu khẩu trang sẽ đến tận tay người dân Thái Nguyên và người đang sinh sống tại Thái Nguyên vào cuối tuần này và tuần tới. Theo tin từ Sở Y tế tỉnh Thái Nguyên: người dân tỉnh Thái Nguyên đều sẽ sớm được nhận khẩu trang vải do TNG sản xuất và miễn phí.  Còn theo UBND thành phố Thái Nguyên, mỗi người dân thành phố được nhận 2 khẩu trang vải để phòng chống dịch bệnh (...cả người hộ khẩu và tạm trú tạm vắng).  UBND thành phố Thái Nguyên cấp phát theo xã phường để triển khai xuống các tổ dân phố. Các tổ dân phố có trách nhiệm phát đến từng hộ gia đình, người dân. Thời gian: Ngày 9/2/2020. Sau khi có chứng nhận từ Bộ Y tế vào ngày 4/2, công ty CP Đầu tư và Thương mại TNG đang chạy đua với thời gian để sản xuất khẩu trang vì trách nhiệm xã hội và sức khỏe cộng đồng; đảm bảo cung cấp số lượng khẩu trang cho các cơ quan chức năng để cấp phát cho nhân dân. Chi tiết chương trình Tọa đàm: ""Thái Nguyên chủ động ứng phó với dịch viêm đường hô hấp cấp do virus Corona"" với rất nhiều thông tin cập nhật, mới, nóng sẽ được phát sóng trong chương trình truyền hình 6/2/2020. Mời quý vị và các bạn quan tâm theo dõi! Xem thêm",,3000,974,4300,0
284,-5042589055507459072,"Thông tin mới nhất từ Trung tâm Kiểm soát và Phòng chống Dịch bệnh Hàn Quốc, tính đến chiều nay (24/02), Hàn Quốc đã ghi nhận thêm 70 ca nhiễm mới, nâng tổng số ca mắc COVID-19 lên 833 trường hợp… Như vậy, chỉ trong một ngày, số ca nhiễm mới được xác nhận đã lên tới 231 ca - là mức cao nhất từ trước đến nay.",,7500,416,3100,0
285,7618398776145523712,"🔥🔥 "" Việt Nam hỡi ! Việt Nam ơi !...""  Giai điệu quen thuộc, tiếng gọi 🗣 đất nước tha thiết. Mới đây ca khúc ấy đã được viết lại với ca từ mới, mang ý nghĩa kêu gọi và tuyên truyền nhân dân ta cùng nhau chống dịch.🍀 🎶🎶 Ca khúc mang tên "" Việt Nam ơi! Đánh bay Covid! "" do nhạc sĩ Minh Beta viết lại. Cùng nhau lắng nghe, nhìn lại những hình ảnh để từ đó suy nghĩ về tinh thần đoàn kết, cùng nhau đẩy lùi mọi khó khăn. Quyết chiến thắng COVID -19.📣... 🇻🇳 "" TỰ HÀO HÁT MÃI LÊN VIỆT NAM ƠI "" 🇻🇳 [Thông tin chính thức về bài hát] Việt Nam ơi! Đánh bay Covid - Minh Beta ➡ Facebook: https://www.facebook.com/MinhBetaVN  ➡ Youtube: https://www.youtube.com/user/betaminh Video: Sưu tầm Xem thêm",,39000,1100,18000,0
286,5862459106918963200,"Vĩnh Phúc chiến thắng, Sơn Lôi, Bình Xuyên chiến thắng 😍 Chúc mừng nhé Nguyễn Thị Nam! Một trong những bệnh nhân mắc Covid-19 đầu tiên được ra viện của trung tâm điều trị Covid - 19 Bình Xuyên tỉnh Vĩnh Phúc! Bình Xuyên đang chiến thắng nCoV rồi nhé! Các y bác sĩ giỏi quá. Nút chia sẻ của mọi người đâu rồi nhỉ, mạnh tay vì cộng đồng đi ạ ☺️... Ảnh: Thanh Thu Xem thêm",1582019909.0,7100,1900,7500,0
287,-8121156769546520576,"Đại tá, phi công chiến đấu, điệp viên, Anh hùng Lực lượng Vũ trang Nhân dân, Phó Tổng giám đốc Vietnam Airlines là những danh hiệu, chức vụ tưởng chừng chỉ có trong phim Hollywood nhưng đây lại là câu chuyện về cuộc đời của Nguyễn Thành Trung .

Sinh ra tại Bến Tre năm 1947 trong một gia đình Cách mạng, năm 14 tuổi, cha ông đang hoạt động bí mật thì bị biệt kích ngụy phục kích và sát hại, mẹ và em gái bị bắt, nhà của gia đình bị đốt trụi. Ông đổi sang họ Nguyễn và sau đó được Ban binh vận T2 chỉ đạo thi vào trường Không quân VNCH.

Tháng 4/1975, khi cơ sở tình báo của ta trong lực lượng pháo binh địch bị phá vỡ, có người đã khai rằng còn một cơ sở khác trong không quân, tuy không biết tên nhưng đây là một phi công gốc Bến Tre.

Biết rằng mình sắp bị lộ, Nguyễn Thành Trung xin ý kiến để thoát về vùng giải phóng. Trung ương Cục chỉ đạo hoặc là ông chạy bộ vào rừng hoặc là đánh cắp máy bay rồi nhảy dù xuống Lộc Ninh.

Sáng ngày 8/4/1975, Nguyễn Thành Trung được lệnh cùng với biên đội 3 chiếc F-5 từ Biên Hòa ra Phan Thiết ném bom ngăn chặn Quân giải phóng. Khi hai chiếc kia đã xuất phát, lợi dụng nguyên tắc không sử dụng điện đài khi cất cánh, chiếc F-5E của Nguyễn Thành Trung lặng lẽ bay thẳng về hướng Sài Gòn.

Đây là kế hoạch mà ông đã định từ trước. Chiếc F-5 mang theo bốn quả bom hướng về phía Dinh Độc Lập. Trong lần công kích đầu tiên, hai quả bom rơi trượt mục tiêu và phát nổ ngoài sân. Đến lần thứ hai thì hai quả bom đánh trúng phía sau Dinh Độc Lập và một quả phát nổ.

Chiếc F-5E đổi hướng và xả luôn 300 phát đạn pháo 20mm xuống kho xăng Nhà Bè. Sau đó Nguyễn Thành Trung bay về hạ cánh an toàn tại Phước Long.

Ngày 28/4/1975, tức là tròn 45 năm về trước, phi đội Quyết Thắng gồm năm chiếc A-37 do Nguyễn Thành Trung dẫn đường đã ném bom xuống sân bay Tân Sơn Nhất. Cuộc không kích thành công khiến ngụy quân và ngụy quyền hoảng loạn. Mỹ ngay lập tức từ bỏ kế hoạch di tản bằng đường hàng không.",1588133561.0,31,5,,0
288,-7845741394264275968,"THANH HÓA: BỆNH NHÂN NHIỄM VIRUS nCoV XUẤT VIỆN  Sau 10 ngày cách ly, theo dõi điều trị, Bệnh viện Đa khoa tỉnh Thanh Hóa đã chữa thành công cho nữ bệnh nhân người Yên Định dương tính với virus nCoV, kết quả xét nghiệm lần 2 hiện đã âm tính với virus nCoV. Tại thời điểm sáng 3/2/2020, tình trạng sức khỏe của bệnh nhân đã phục hồi, ngày thứ 5 hết sốt, không ho, không tức ngực, các chỉ số xét nghiệm hóa sinh trong giới hạn bình thường; bệnh nhân được ra viện vào sáng 3/2/2020, toàn bộ chi phí điều trị cho người bệnh đều được miễn giảm.",1580705135.0,23000,1100,2300,0
289,7621363591895921664,"Hai người gốc Việt chết vì virus tại Mỹ

Hai người Việt vừa được báo cáo đã tử vong tại bang Washington, Mỹ, vì nhiễm bệnh do virus SARS-CoV-2 gây ra.

Đại sứ quán Việt Nam tại Mỹ xác nhận hai người gốc Việt đã tử vong tại bang Washington vì bệnh do virus SARS-CoV-2 gây ra. Washington cũng là bang tâm điểm của đợt dịch bệnh này.

Bệnh nhân gốc Việt tử vong là hai người cao tuổi, đều sống tại viện dưỡng lão ở bang Washington. Một người sinh năm 1946, qua đời ngày 16/3 tại thành phố Seattle.

Bà được phát hiện có triệu chứng nhiễm virus một trại dưỡng lão ngày 9/3, sau đó được xét nghiệm dương tính. Bà nằm viện một tuần thì tử vong.
Một cơ sở xét nghiệm lưu động được đặt tại Đại học Washington ở bang Washington - nơi đã có hơn 1.000 ca nhiễm và 66 trường hợp tử vong vì virus corona. Ảnh: AP.
Người Việt thứ 2 qua đời vì Covid-19 cũng là người cao tuổi, bị mù. Nơi này đã ghi nhận ca tử vong vì virus trước đó, nhưng những người đã tiếp xúc với bệnh nhân vẫn không được khám và xét nghiệm nếu không có triệu chứng.

Nạn nhân người Việt thứ hai phát sốt và được xét nghiệm dương tính virus, rồi qua đời trong 24 giờ sau đó.

Bang Washington đã xét nghiệm cho 17.105 người trên toàn bang, với 1.187 người cho kết quả dương tính với Covid-19. Hiện đã có 66 trường hợp tử vong ở bang này, với 35 trong số đó có liên quan đến một viện dưỡng lão ở thành phố Kirkland.
Nguồn: zing",1584585923.0,,0,1,0
290,8070489501250627584,"Tổng hợp các ưu đãi cho doanh nghiệp bị ảnh hưởng bởi dịch Covid-19

[https://tuvanvietluat.com/tin-tuc/tong-hop-cac-uu-dai-cho-doanh-nghiep-bi-anh-huong-boi-dich-covid-19](https://tuvanvietluat.com/tin-tuc/tong-hop-cac-uu-dai-cho-doanh-nghiep-bi-anh-huong-boi-dich-covid-19)",1587370028.0,3,0,,0
291,6570265313371844608,"""Không thể tưởng tượng được"" là lời khen mà MC John Oliver trong chương trình Last Week Tonight trên sóng HBO (Mỹ) dành cho bài hát ""Ghen Cô Vy"". Xem lại đầy đủ bài hát tại: http://bit.ly/ghencovy --- ""Ghen cô Vy"" là dự án hợp tác giữa Erik, Min, Khắc Hưng với Viện Sức khỏe nghề nghiệp và môi trường (Bộ Y tế). Phần hình ảnh thể hiện bởi Yang Animation Artist.",,11000,496,3100,0
292,-5005199604534146048,"Đề xuất điểm bằng của BCA

Cùng với việc quy định về điểm, Bộ Công an cũng dự kiến quy định các hành vi vi phạm tương ứng với số điểm bị trừ, chẳng hạn vượt đèn đỏ sẽ bị trừ 6 điểm, lấn làn bị trừ 5 điểm...

Bộ Công an vừa báo cáo Chính phủ, đề nghị xây dựng Luật Bảo đảm trật tự an toàn giao thông (TTATGT) đường bộ và đề xuất trình Quốc hội đưa dự án Luật Bảo đảm TTATGT đường bộ vào chương trình xây dựng luật, pháp lệnh năm 2021.

Đáng chú ý, tại dự thảo Luật Bảo đảm TTATGT đường bộ, Bộ Công an đề xuất rất nhiều quy định mới, trong đó có vấn đề quản lý giấy phép lái xe (GPLX) của tài xế.

Mỗi tài xế được 12 điểm, hết phải thi lại

Bộ Công an đề xuất mọi loại GPLX sẽ có tổng là 12 điểm và số điểm này sẽ bị trừ khi tài xế vi phạm pháp luật về TTATGT. Số điểm bị trừ ngược; đến khi về 0, GPLX sẽ bị coi là không còn hiệu lực. Điều này đồng nghĩa tài xế muốn cấp GPLX phải học và thi lấy GPLX trong thời gian ít nhất sáu tháng kể từ ngày GPLX bị coi là không còn hiệu lực.

Cũng theo Bộ Công an, dữ liệu về điểm trừ đối với người vi phạm sẽ được cập nhật về hệ thống dữ liệu xử phạt vi phạm hành chính của cơ quan chức năng ngay sau khi hình thức xử phạt có hiệu lực thi hành.

Thông tin thêm về đề xuất này, lãnh đạo Cục CSGT cho biết số điểm sẽ không thể hiện trên GPLX mà lưu trong hệ thống dữ liệu. CSGT khi xử lý chỉ cần tra trên máy là biết tài xế còn bao nhiêu điểm. Cùng với việc quy định về điểm, Bộ Công an cũng dự kiến quy định các hành vi vi phạm tương ứng với số điểm bị trừ, chẳng hạn vượt đèn đỏ sẽ bị trừ 6 điểm, lấn làn bị trừ 5 điểm...

Đặc biệt, quyết định xử phạt sẽ phải ghi cả số điểm mà tài xế bị trừ, nếu chỉ ghi phạt tiền sẽ được coi là không hợp lệ...

Theo: PLO. Ảnh: KSC",1587651516.0,19,27,3,0
